laua,laua_name,pixel_count,prem_count,ab_rd_count,mway_count,mway_ard_count,2G_prem_out_0,2G_prem_out_1,2G_prem_out_2,2G_prem_out_3,2G_prem_in_0,2G_prem_in_1,2G_prem_in_2,2G_prem_in_3,2G_geo_out_0,2G_geo_out_1,2G_geo_out_2,2G_geo_out_3,2G_abrd_in_0,2G_abrd_in_1,2G_abrd_in_2,2G_abrd_in_3,2G_mway_in_0,2G_mway_in_1,2G_mway_in_2,2G_mway_in_3,2G_mway_ard_in_0,2G_mway_ard_in_1,2G_mway_ard_in_2,2G_mway_ard_in_3,3G_prem_out_0,3G_prem_out_1,3G_prem_out_2,3G_prem_out_3,3G_prem_out_4,3G_prem_in_0,3G_prem_in_1,3G_prem_in_2,3G_prem_in_3,3G_prem_in_4,3G_geo_out_0,3G_geo_out_1,3G_geo_out_2,3G_geo_out_3,3G_geo_out_4,3G_abrd_in_0,3G_abrd_in_1,3G_abrd_in_2,3G_abrd_in_3,3G_abrd_in_4,3G_mway_in_0,3G_mway_in_1,3G_mway_in_2,3G_mway_in_3,3G_mway_in_4,3G_mway_ard_in_0,3G_mway_ard_in_1,3G_mway_ard_in_2,3G_mway_ard_in_3,3G_mway_ard_in_4,4G_prem_out_0,4G_prem_out_1,4G_prem_out_2,4G_prem_out_3,4G_prem_out_4,4G_prem_in_0,4G_prem_in_1,4G_prem_in_2,4G_prem_in_3,4G_prem_in_4,4G_geo_out_0,4G_geo_out_1,4G_geo_out_2,4G_geo_out_3,4G_geo_out_4,4G_abrd_in_0,4G_abrd_in_1,4G_abrd_in_2,4G_abrd_in_3,4G_abrd_in_4,4G_mway_in_0,4G_mway_in_1,4G_mway_in_2,4G_mway_in_3,4G_mway_in_4,4G_mway_ard_in_0,4G_mway_ard_in_1,4G_mway_ard_in_2,4G_mway_ard_in_3,4G_mway_ard_in_4,Voice_prem_out_0,Voice_prem_out_1,Voice_prem_out_2,Voice_prem_out_3,Voice_prem_out_4,Voice_prem_in_0,Voice_prem_in_1,Voice_prem_in_2,Voice_prem_in_3,Voice_prem_in_4,Voice_geo_out_0,Voice_geo_out_1,Voice_geo_out_2,Voice_geo_out_3,Voice_geo_out_4,Voice_abrd_in_0,Voice_abrd_in_1,Voice_abrd_in_2,Vocie_abrd_in_3,Voice_abrd_in_4,Voice_mway_in_0,Voice_mway_in_1,Voice_mway_in_2,Voice_mway_in_3,Voice_mway_in_4,Voice_mway_ard_in_0,Voice_mway_ard_in_1,Voice_mway_ard_in_2,Voice_mway_ard_in_3,Voice_mway_ard_in_4,Data_prem_out_0,Data_prem_out_1,Data_prem_out_2,Data_prem_out_3,Data_prem_out_4,Data_prem_in_0,Data_prem_in_1,Data_prem_in_2,Data_prem_in_3,Data_prem_in_4,Data_geo_out_0,Data_geo_out_1,Data_geo_out_2,Data_geo_out_3,Data_geo_out_4,Data_abrd_in_0,Data_abrd_in_1,Data_abrd_in_2,Data_abrd_in_3,Data_abrd_in_4,Data_mway_in_0,Data_mway_in_1,Data_mway_in_2,Data_mway_in_3,Data_mway_in_4,Data_mway_ard_in_0,Data_mway_ard_in_1,Data_mway_ard_in_2,Data_mway_ard_in_3,Data_mway_ard_in_4
N09000006,Fermanagh and Omagh,285175,49988,9334,0,3683,2.59,4.35,31.47,61.59,18.46,11.52,45.63,24.38,10.68,9.68,26.56,53.09,31.65,17.54,36.26,14.55,,,,,16.01,14.71,46.68,22.59,0.30,0.76,10.26,12.86,75.82,3.09,2.97,31.53,21.31,41.10,1.42,2.37,14.23,16.49,65.48,2.91,5.64,32.17,26.61,32.67,,,,,,0.33,1.18,29.68,26.90,41.92,0.81,1.05,3.08,6.78,88.28,4.04,5.83,17.84,29.42,42.87,2.77,4.26,7.37,11.57,74.03,5.15,10.81,20.17,27.55,36.33,,,,,,1.54,4.72,11.98,31.84,49.92,0.15,0.44,1.57,4.79,93.05,1.96,2.26,11.44,23.55,60.79,0.92,1.58,3.87,9.89,83.73,1.53,4.11,13.35,28.43,52.58,,,,,,0.14,0.70,6.96,27.64,64.55,0.06,0.12,0.33,1.34,98.16,0.77,0.93,2.90,6.00,89.40,0.22,0.71,1.41,3.48,94.19,0.35,0.75,4.57,10.78,83.54,,,,,,,,0.73,5.82,93.45
N09000007,Lisburn and Castlereagh,50552,60763,3229,290,1794,0.04,0.27,8.87,90.82,2.44,3.83,39.33,54.40,0.29,1.77,17.23,80.71,9.14,11.84,38.26,40.75,,0.33,12.94,86.73,2.42,5.59,35.00,56.99,,,1.00,3.56,95.44,0.06,0.20,11.75,16.12,71.87,,,3.19,7.55,89.26,0.16,0.89,20.53,23.93,54.49,,,2.44,5.86,91.70,,0.12,12.89,17.95,69.04,0.00,0.01,0.29,1.10,98.60,0.52,1.14,5.81,16.89,75.64,0.00,0.09,1.12,4.25,94.54,2.01,4.20,13.43,21.39,58.97,,,0.65,6.33,93.01,0.12,0.75,6.40,16.03,76.72,,,0.16,0.53,99.31,0.04,0.13,3.73,7.06,89.04,,,0.64,1.83,97.53,0.10,0.54,8.98,14.91,75.48,,,,2.70,97.30,,,3.24,8.55,88.21,,,,,100.00,0.00,0.00,0.28,0.96,98.75,,,0.02,0.07,99.92,0.03,,0.44,3.35,96.18,,,,,100.00,,,,0.84,99.16
N09000008,Mid and East Antrim,104699,61432,5139,121,2325,0.51,0.93,7.55,91.02,4.57,5.24,33.95,56.24,6.05,5.78,15.96,72.22,13.55,11.74,33.86,40.85,,,23.33,76.67,2.73,5.76,37.70,53.81,0.01,0.07,2.85,4.88,92.19,0.32,0.69,12.21,12.22,74.57,0.34,1.07,9.56,11.18,77.85,1.94,2.53,20.35,18.93,56.26,,,1.67,6.67,91.66,0.37,0.60,15.62,17.32,66.09,0.07,0.27,1.08,3.47,95.11,1.30,2.16,9.30,27.27,59.96,2.44,2.63,4.07,8.89,81.98,4.77,4.86,12.92,23.27,54.18,,,,28.35,71.65,0.63,1.32,8.71,25.34,63.99,0.01,0.06,0.30,2.05,97.58,0.27,0.52,4.70,12.40,82.11,0.29,0.77,2.76,6.62,89.56,1.59,2.07,9.12,15.69,71.53,,,,5.00,95.00,0.28,0.41,4.00,15.30,80.02,,,0.03,0.09,99.88,0.07,0.22,0.81,3.32,95.59,0.01,0.09,0.66,2.13,97.10,0.24,1.47,2.88,6.72,88.69,,,,0.83,99.17,0.09,0.23,0.46,4.95,94.27
N09000009,Mid Ulster,182664,55403,7875,109,3282,2.29,3.77,28.42,65.53,18.97,11.82,42.58,26.63,5.30,8.58,29.63,56.49,30.07,15.31,34.99,19.63,,0.95,46.95,52.10,16.89,13.47,41.06,28.58,0.04,0.14,8.91,12.17,78.74,1.97,3.03,30.73,20.31,43.96,0.15,0.51,12.90,16.85,69.58,4.00,4.74,36.57,22.94,31.75,,,5.57,31.33,63.10,0.23,0.77,34.36,24.46,40.18,0.18,0.42,2.57,11.91,84.92,4.61,8.34,21.42,24.84,40.79,0.59,1.49,4.84,13.09,79.98,7.94,9.68,22.63,25.76,33.99,,0.95,18.71,33.15,47.19,3.00,4.78,22.44,32.45,37.33,0.03,0.04,0.99,4.61,94.32,1.03,1.75,14.59,21.08,61.55,0.09,0.26,2.20,8.17,89.28,2.73,3.23,16.60,26.56,50.88,,,4.63,22.31,73.06,0.07,0.37,14.63,26.58,58.34,0.02,0.01,0.01,0.19,99.78,0.17,0.38,1.86,9.20,88.39,0.04,0.07,0.36,1.40,98.13,0.83,1.37,2.97,10.86,83.98,,,,5.69,94.31,,,1.21,8.33,90.45
N09000010,"Newry, Mourne and Down",162751,70479,7639,0,4131,5.55,3.81,22.82,67.82,17.58,9.54,32.55,40.33,11.57,7.95,22.21,58.27,28.28,14.30,30.36,27.06,,,,,20.22,12.37,33.83,33.58,0.87,1.54,8.70,9.87,79.02,4.70,2.88,20.53,16.25,55.64,2.06,3.14,10.29,11.38,73.13,9.03,4.65,20.57,19.41,46.34,,,,,,6.57,3.19,18.33,19.68,52.23,2.03,2.27,3.99,6.68,85.03,8.41,5.90,12.95,16.84,55.91,5.31,4.47,5.87,8.67,75.67,13.99,8.90,13.22,18.68,45.21,,,,,,8.18,7.97,11.59,18.60,53.66,0.53,1.20,3.82,4.01,90.44,4.19,2.49,9.34,13.64,70.34,1.74,2.35,5.27,6.90,83.73,7.94,4.34,10.74,14.71,62.28,,,,,,5.48,2.53,8.55,13.49,69.94,0.14,0.39,0.98,3.36,95.14,1.88,2.08,3.74,6.17,86.12,0.41,1.20,2.35,4.79,91.24,3.43,4.33,4.53,7.79,79.92,,,,,,2.34,2.93,2.33,6.07,86.33
N09000011,Ards and North Down,45701,72493,2551,0,1855,0.12,0.38,6.69,92.81,2.91,4.28,27.15,65.66,0.34,1.51,19.24,78.90,6.63,10.78,31.96,50.64,,,,,5.23,9.72,33.78,51.28,,,0.94,2.09,96.96,0.02,0.15,8.77,11.09,79.97,,,2.08,8.94,88.97,,0.31,18.96,17.55,63.18,,,,,,,0.17,16.26,18.46,65.11,,0.01,0.12,1.58,98.30,0.49,1.63,9.37,22.52,65.99,0.01,0.04,0.43,5.16,94.37,0.83,2.72,13.32,25.16,57.98,,,,,,0.77,2.26,13.78,22.90,60.29,,,0.01,0.32,99.67,0.00,0.04,2.42,6.28,91.26,,,0.02,1.42,98.56,,0.19,6.20,13.88,79.74,,,,,,,,5.09,13.01,81.90,,,,0.00,100.00,,0.00,0.07,0.88,99.05,,,,0.39,99.61,,,0.42,3.32,96.26,,,,,,,,0.42,2.70,96.88
S12000005,Clackmannanshire,15863,25798,1010,0,624,,0.02,11.14,88.84,0.88,3.33,40.35,55.45,3.23,3.61,13.83,79.33,0.60,2.19,34.71,62.50,,,,,0.49,1.46,31.41,66.63,,,0.08,0.40,99.52,,,10.49,11.60,77.91,0.32,0.85,5.64,8.67,84.52,,,9.91,14.41,75.69,,,,,,,,10.07,13.18,76.75,,,0.02,0.20,99.79,0.01,0.09,1.05,14.70,84.15,3.15,1.64,2.49,9.23,83.48,,0.20,7.22,16.77,75.81,,,,,,,0.33,7.30,15.52,76.85,,,0.00,0.09,99.90,,,0.37,3.24,96.39,0.32,0.81,2.81,5.88,90.18,,,2.91,8.69,88.40,,,,,,,,3.72,8.09,88.20,,,,,100.00,,,0.01,0.19,99.80,0.16,0.40,0.85,1.23,97.36,,,,5.51,94.49,,,,,,,,,6.15,93.85
S12000006,Dumfries and Galloway,643715,82317,18710,825,10509,1.69,2.65,18.52,77.13,11.43,9.66,35.56,43.35,17.64,13.56,21.93,46.87,26.33,17.34,28.02,28.30,0.36,3.14,28.81,67.69,12.10,14.39,36.92,36.59,0.24,0.51,6.49,5.82,86.95,1.58,2.02,19.13,16.96,60.32,4.07,5.17,18.68,17.70,54.38,7.98,5.12,23.99,20.92,42.00,,,2.54,12.19,85.28,1.05,2.26,25.69,21.98,49.02,0.44,0.87,1.62,4.38,92.69,2.61,4.27,9.20,16.74,67.18,9.14,8.90,9.33,13.65,58.98,7.16,12.98,15.78,20.62,43.45,,,0.59,15.58,83.83,2.29,6.39,14.27,25.15,51.91,0.08,0.35,0.84,3.10,95.63,0.83,1.59,5.29,13.55,78.73,3.29,3.63,6.30,13.26,73.51,3.78,5.57,9.95,21.11,59.58,,,,5.55,94.45,0.43,1.36,8.91,21.48,67.82,0.02,0.09,0.24,0.83,98.82,0.38,0.76,1.33,3.84,93.69,1.76,2.16,3.22,6.05,86.81,1.72,3.91,5.37,10.25,78.75,,,,0.94,99.06,0.13,0.79,3.31,9.30,86.48
S12000008,East Ayrshire,127046,60322,4694,114,2441,0.11,0.26,4.33,95.31,3.26,6.60,27.06,63.07,13.27,10.77,18.06,57.90,14.15,13.76,26.59,45.51,2.63,8.81,44.68,43.88,4.69,11.37,30.58,53.35,0.02,0.02,0.51,1.11,98.34,0.10,0.19,5.29,8.35,86.07,3.76,3.18,15.48,14.56,63.02,3.59,3.22,15.77,17.96,59.45,,,21.10,22.80,56.10,0.33,0.57,10.58,18.92,69.59,0.02,0.09,0.26,3.12,96.51,0.45,2.23,6.87,14.33,76.12,9.76,6.49,7.56,12.74,63.44,5.36,7.85,9.40,19.86,57.52,,1.76,14.94,48.18,35.12,0.33,2.93,8.07,22.77,65.90,0.01,0.01,0.09,0.69,99.21,0.07,0.13,1.84,3.66,94.30,3.50,2.73,7.38,11.26,75.12,1.75,3.90,6.63,11.96,75.76,,,12.32,23.70,63.98,,0.53,3.92,9.18,86.36,0.00,0.01,0.01,0.02,99.97,0.02,0.07,0.18,1.38,98.35,2.75,1.99,2.47,4.96,87.83,0.55,2.81,1.87,4.78,90.00,,,,4.39,95.61,,0.29,0.29,2.66,96.76
S12000010,East Lothian,67885,48680,3947,0,1936,0.21,0.23,3.88,95.68,1.56,3.29,29.00,66.15,9.37,4.44,16.11,70.08,9.38,7.71,22.58,60.33,,,,,2.86,5.71,20.16,71.27,0.03,0.00,1.30,2.62,96.05,0.23,0.27,5.86,11.84,81.80,2.68,2.26,8.51,10.75,75.81,2.31,1.24,11.62,23.95,60.89,,,,,,,0.16,5.64,19.09,75.12,0.16,0.05,0.12,1.24,98.42,0.43,0.55,4.31,11.62,83.08,6.81,2.98,5.90,8.36,75.95,4.52,3.05,6.88,11.04,74.50,,,,,,0.05,0.47,4.59,10.35,84.54,0.03,0.00,0.16,0.66,99.15,0.22,0.09,2.64,2.83,94.23,2.65,2.15,5.86,5.11,84.22,2.28,0.98,5.80,8.26,82.68,,,,,,,0.05,1.27,4.57,94.11,0.01,0.01,0.05,0.06,99.88,0.15,0.05,0.13,1.06,98.61,1.28,1.63,3.64,2.95,90.51,1.97,0.26,0.77,2.48,94.51,,,,,,,,,0.56,99.44
S12000011,East Renfrewshire,17420,41138,901,133,576,0.01,0.04,0.51,99.44,0.14,1.50,14.45,83.91,2.31,4.52,16.61,76.56,9.64,8.78,18.36,63.23,,2.26,20.37,77.37,,3.46,18.73,77.81,,0.00,0.03,0.39,99.58,0.01,0.02,2.65,5.26,92.06,0.03,0.26,10.10,12.80,76.80,1.08,1.95,8.75,14.91,73.30,,,3.78,4.53,91.69,,0.17,1.91,9.38,88.54,0.00,0.00,0.01,0.05,99.93,0.05,0.12,0.70,7.64,91.50,0.80,1.48,5.33,8.18,84.21,2.73,5.90,3.37,12.19,75.81,,,,5.28,94.72,,,0.86,9.39,89.75,,0.00,0.00,0.02,99.97,0.01,0.01,0.09,1.01,98.88,0.03,0.22,4.31,7.67,87.78,0.76,1.52,3.04,8.48,86.21,,,,1.51,98.49,,,0.17,2.25,97.58,,,,0.01,99.99,0.00,0.00,0.01,0.05,99.94,,0.03,0.30,1.58,98.08,0.11,0.43,0.64,2.15,96.67,,,,,100.00,,,,0.17,99.83
S12000013,Na h-Eileanan Siar,297038,16394,6056,0,4069,5.09,12.11,20.40,62.40,25.23,22.28,18.97,33.52,22.28,15.76,20.56,41.41,29.03,24.56,25.34,21.07,,,,,22.30,23.30,27.90,26.50,7.41,5.67,21.29,13.67,51.96,17.71,6.10,28.28,13.19,34.72,14.53,10.15,30.63,14.55,30.13,25.90,7.57,35.06,11.80,19.67,,,,,,23.15,7.45,34.70,12.10,22.61,3.15,22.14,5.51,20.05,49.16,11.49,27.41,11.41,16.50,33.19,14.86,22.73,9.11,22.93,30.38,14.39,34.00,15.24,21.59,14.78,,,,,,11.47,32.69,16.64,23.66,15.54,1.23,5.57,6.42,18.15,68.63,5.89,11.88,16.90,19.76,45.57,8.00,8.33,13.45,22.83,47.40,6.20,17.40,21.11,27.54,27.76,,,,,,3.33,14.73,22.67,28.03,31.24,0.67,6.75,9.01,14.08,69.49,2.95,14.38,12.21,16.01,54.47,4.68,9.49,10.40,18.20,57.24,3.63,20.37,13.18,23.48,39.34,,,,,,2.72,19.20,16.06,22.89,39.12
S12000014,Falkirk,29718,73909,2484,542,1807,0.02,0.20,4.18,95.60,0.68,2.15,28.28,68.89,2.17,5.10,13.12,79.61,6.64,6.55,28.26,58.54,,,17.60,82.40,1.64,2.00,25.68,70.68,,0.04,0.30,1.35,98.31,0.19,0.29,6.33,11.57,81.62,0.01,0.62,2.70,8.45,88.22,2.77,1.43,8.67,18.74,68.40,,,1.50,8.26,90.23,,,4.60,16.61,78.79,0.02,0.11,0.82,1.12,97.93,0.33,0.41,4.34,22.19,72.73,0.24,2.39,4.40,9.11,83.86,3.13,3.91,6.98,23.61,62.37,,,0.91,16.24,82.86,0.11,0.28,3.62,19.23,76.76,,0.02,0.04,0.25,99.69,0.07,0.13,1.12,6.60,92.09,,0.07,0.73,3.53,95.67,0.78,2.45,2.44,11.15,83.17,,,,3.12,96.88,,,0.38,7.12,92.50,,,,0.00,100.00,0.02,0.10,0.80,1.06,98.02,,,0.01,0.86,99.13,0.27,1.46,2.34,3.20,92.72,,,,0.54,99.46,,,,0.32,99.68
S12000017,Highland,2610989,114557,40780,0,28997,2.21,1.96,13.05,82.78,7.91,8.39,31.80,51.91,35.43,11.05,18.51,35.02,24.80,17.05,29.70,28.46,,,,,22.16,16.41,30.20,31.24,1.58,0.88,5.23,7.14,85.18,3.26,1.56,13.68,14.65,66.85,21.55,9.28,21.42,14.06,33.69,11.28,6.03,24.82,20.03,37.84,,,,,,10.22,6.08,23.54,19.60,40.55,1.19,2.04,2.14,9.56,85.07,3.56,4.44,6.88,22.29,62.82,27.35,12.77,10.92,18.15,30.82,11.00,16.59,17.15,24.82,30.44,,,,,,9.40,16.71,17.81,26.17,29.90,0.78,0.61,1.35,3.83,93.43,1.78,1.80,4.13,10.32,81.97,17.69,8.03,10.63,16.07,47.58,4.85,7.44,13.15,22.06,52.51,,,,,,3.59,7.10,13.87,21.04,54.40,0.38,0.63,1.18,1.48,96.33,1.11,1.68,2.08,3.93,91.20,12.33,7.91,9.41,12.93,57.42,2.07,7.77,10.29,13.50,66.37,,,,,,1.38,7.49,11.39,13.33,66.41
S12000018,Inverclyde,16203,41718,836,0,559,0.03,0.05,0.32,99.60,1.03,1.55,14.33,83.09,4.96,6.13,11.46,77.46,12.00,5.37,19.36,63.27,,,,,0.74,4.77,24.71,69.78,,0.00,0.06,0.26,99.67,0.03,0.02,0.39,1.77,97.79,0.04,0.39,4.27,6.57,88.73,1.33,3.89,3.28,7.94,83.56,,,,,,,,0.37,7.20,92.43,0.00,0.02,0.04,4.77,95.16,0.07,0.29,4.60,11.21,83.83,2.70,3.37,5.48,18.93,69.52,8.59,2.19,4.35,23.79,61.08,,,,,,,0.18,3.25,19.03,77.53,,0.00,0.01,0.15,99.84,0.03,0.02,0.04,1.20,98.72,0.04,0.37,2.47,5.45,91.66,1.33,3.52,2.42,4.12,88.60,,,,,,,,,0.54,99.46,,0.00,,0.03,99.97,0.00,0.02,0.02,0.68,99.28,,0.07,0.40,2.70,96.83,0.36,0.85,3.04,3.51,92.24,,,,,,,,,0.18,99.82
S12000019,Midlothian,35532,40529,2531,0,1492,0.09,0.05,3.56,96.31,0.78,2.61,27.30,69.31,5.01,4.06,20.60,70.33,7.71,7.85,29.99,54.46,,,,,3.71,6.78,32.08,57.43,0.00,0.01,0.12,0.78,99.08,0.04,0.07,3.07,6.55,90.27,0.32,1.07,8.91,10.17,79.53,0.67,0.67,9.58,17.24,71.84,,,,,,,0.27,5.63,16.32,77.78,0.02,0.03,0.18,0.51,99.26,0.13,0.51,2.40,20.83,76.13,2.24,2.32,4.91,9.56,80.97,1.61,3.31,8.01,23.84,63.23,,,,,,0.60,1.47,5.30,22.00,70.64,0.00,0.00,0.04,0.23,99.72,0.04,0.06,0.62,4.45,94.83,0.31,0.84,3.51,7.70,87.64,0.39,0.71,3.38,11.42,84.09,,,,,,,0.27,1.46,8.17,90.09,,0.00,0.00,0.02,99.97,0.02,0.02,0.15,0.33,99.48,0.10,0.23,0.71,2.43,96.53,0.12,0.47,0.43,3.01,95.97,,,,,,,0.07,0.07,1.61,98.26
S12000020,Moray,223741,49231,6849,0,3198,0.97,1.13,16.86,81.05,4.78,8.05,39.79,47.38,19.81,11.66,28.20,40.33,22.92,15.98,36.36,24.74,,,,,19.72,12.20,39.40,28.69,0.22,0.27,4.87,7.49,87.14,1.10,1.41,22.12,17.06,58.30,5.85,6.19,14.98,21.19,51.79,9.43,5.52,21.19,25.67,38.19,,,,,,7.67,4.31,22.34,24.60,41.08,0.33,0.87,2.77,13.32,82.71,1.55,5.78,14.71,25.93,52.03,11.45,8.62,11.96,18.35,49.63,9.16,15.17,14.60,27.54,33.53,,,,,,6.97,14.00,15.33,29.14,34.56,0.05,0.26,1.33,3.47,94.89,0.50,1.00,8.26,13.75,76.49,4.56,4.81,9.32,15.50,65.80,2.88,9.60,11.46,23.28,52.78,,,,,,2.28,7.64,11.32,23.58,55.17,0.01,0.09,0.50,1.30,98.11,0.19,0.69,2.33,7.26,89.53,2.51,2.21,4.90,8.63,81.75,0.94,7.06,6.98,14.15,70.86,,,,,,1.14,4.88,6.02,14.17,73.79
S12000021,North Ayrshire,88230,71711,3700,0,1887,0.12,2.49,3.96,93.43,1.96,5.94,31.97,60.13,16.36,17.14,14.86,51.64,10.89,16.99,27.15,44.97,,,,,7.84,18.03,27.18,46.95,0.12,0.96,2.25,0.82,95.85,1.84,1.02,4.35,8.70,84.09,7.46,6.97,18.22,9.64,57.71,7.10,2.93,8.26,14.48,67.23,,,,,,10.16,3.12,6.18,13.96,66.58,0.03,0.06,2.57,0.99,96.35,0.19,0.90,5.59,13.49,79.82,9.97,5.99,15.73,11.03,57.28,5.79,4.25,14.42,15.78,59.76,,,,,,5.36,3.86,14.51,15.95,60.32,0.03,0.03,0.21,1.10,98.64,0.08,0.46,2.73,2.70,94.03,6.17,3.51,6.05,8.10,76.18,3.47,1.63,6.16,8.91,79.83,,,,,,3.33,2.18,7.82,6.96,79.71,0.01,0.00,0.38,0.62,98.97,0.03,0.05,2.23,1.02,96.66,3.09,1.99,6.91,7.24,80.77,3.04,0.74,4.75,4.13,87.34,,,,,,3.38,0.87,8.41,3.92,83.42
S12000023,Orkney Islands,99536,12602,4465,0,1953,4.12,6.65,38.05,51.18,21.23,14.67,39.29,24.81,9.94,12.85,18.49,58.73,34.81,25.62,17.53,22.04,,,,,25.46,19.02,23.14,32.38,5.06,3.39,13.84,12.59,65.12,13.43,5.61,39.17,13.53,28.26,9.10,7.75,25.65,16.70,40.80,26.10,11.60,28.30,12.63,21.37,,,,,,12.90,6.90,33.17,15.64,31.38,0.58,4.35,12.28,27.53,55.26,8.16,14.90,16.16,39.65,21.13,2.68,7.79,23.49,10.99,55.06,10.85,26.43,30.00,12.31,20.40,,,,,,10.17,20.23,20.91,18.27,30.43,0.02,0.75,3.67,8.07,87.49,2.89,7.65,12.14,35.56,41.76,1.05,2.22,6.73,12.00,78.00,4.53,14.60,19.46,20.91,40.50,,,,,,2.41,8.75,18.89,19.89,50.07,0.00,0.26,5.78,2.78,91.18,0.51,4.05,11.89,20.85,62.69,0.31,1.03,10.79,5.69,82.18,0.50,7.25,24.23,11.80,56.22,,,,,,0.84,5.62,10.00,13.89,69.65
S12000026,Scottish Borders,473929,61640,15271,0,7800,1.64,2.04,8.13,88.19,5.37,4.92,22.41,67.30,24.19,9.39,19.39,47.03,19.14,10.15,30.66,40.05,,,,,6.98,7.84,34.14,51.03,0.79,0.34,2.72,2.97,93.17,1.66,0.73,8.19,10.12,79.30,10.11,6.86,16.81,12.67,53.55,11.15,2.69,16.22,17.22,52.71,,,,,,1.91,1.65,15.03,18.35,63.06,1.15,1.40,0.77,2.56,94.12,2.50,2.55,3.74,11.51,79.70,16.72,9.41,7.54,11.72,54.61,12.43,6.53,8.43,20.59,52.02,,,,,,3.63,4.59,8.08,21.98,61.72,0.69,0.29,1.55,1.21,96.25,1.39,0.72,3.32,6.57,88.01,8.27,6.35,9.42,10.68,65.29,9.03,2.91,7.32,14.76,65.98,,,,,,0.46,1.47,5.34,16.02,76.71,0.33,0.24,1.14,0.48,97.81,1.08,0.52,1.56,1.57,95.27,4.60,5.12,7.46,6.91,75.91,7.68,2.99,3.29,5.70,80.34,,,,,,0.73,0.97,2.05,5.14,91.10
S12000027,Shetland Islands,143102,11148,4567,0,2677,4.17,10.36,40.69,44.78,16.97,16.66,39.68,26.70,14.60,15.16,19.39,50.85,33.92,23.55,18.36,24.16,,,,,33.04,22.22,19.24,25.50,0.63,1.68,24.83,22.04,50.83,5.47,7.83,49.10,14.50,23.10,3.28,4.35,35.05,12.77,44.55,11.49,12.30,40.40,9.40,26.40,,,,,,10.53,11.86,37.51,9.35,30.75,0.73,4.57,5.69,14.80,74.22,6.55,14.45,14.94,17.70,46.37,4.59,9.28,10.61,22.97,52.54,13.27,24.32,16.97,19.64,25.80,,,,,,12.38,23.54,16.47,17.77,29.84,0.13,0.60,2.03,11.22,86.02,2.72,5.69,14.05,20.45,57.10,1.52,2.99,6.55,19.39,69.54,5.81,10.12,17.20,28.72,38.15,,,,,,5.84,9.64,14.92,25.54,44.06,0.06,0.19,0.67,3.63,95.46,0.65,2.26,6.06,13.02,78.01,0.77,1.22,2.34,9.14,86.52,2.28,3.88,10.90,23.08,59.86,,,,,,2.35,3.11,9.67,20.86,64.02
S12000028,South Ayrshire,122290,58582,4994,0,2487,0.57,0.44,3.49,95.50,3.61,3.96,25.85,66.58,21.55,15.00,15.71,47.75,16.12,10.33,31.04,42.51,,,,,7.11,7.39,32.39,53.11,0.31,0.06,0.42,1.25,97.95,0.49,0.33,4.29,11.13,83.77,6.15,7.70,15.07,14.87,56.21,3.72,2.10,13.49,21.35,59.34,,,,,,0.39,0.87,11.44,19.92,67.39,0.33,0.14,0.18,1.24,98.10,0.81,0.90,2.44,7.03,88.81,13.51,12.26,8.05,10.98,55.19,5.80,6.14,9.22,18.56,60.27,,,,,,1.82,3.29,9.67,18.86,66.37,0.29,0.06,0.06,0.43,99.17,0.44,0.20,0.89,3.26,95.22,5.46,5.38,7.55,13.84,67.77,2.68,2.54,6.24,14.06,74.48,,,,,,0.31,0.66,4.64,13.89,80.50,0.23,0.08,0.03,0.20,99.46,0.33,0.09,0.13,0.74,98.71,3.30,3.03,4.24,8.51,80.92,1.28,1.83,2.83,6.74,87.32,,,,,,0.04,0.15,2.45,7.80,89.56
S12000029,South Lanarkshire,177380,160478,6652,1005,4863,0.17,0.39,2.76,96.68,1.70,2.65,21.78,73.87,9.13,9.24,16.37,65.26,8.46,7.76,27.12,56.65,0.20,1.78,29.06,68.97,3.29,5.47,27.93,63.31,0.01,0.01,0.18,1.33,98.47,0.12,0.27,3.57,6.02,90.02,1.18,2.41,10.55,13.09,72.77,1.62,1.86,8.40,16.72,71.39,,,0.88,12.12,87.00,,,6.18,15.70,78.13,0.04,0.06,0.24,0.95,98.71,0.31,0.83,3.80,17.33,77.73,6.82,4.32,5.95,15.56,67.35,2.65,3.80,7.40,24.29,61.86,,0.21,3.98,28.06,67.76,0.33,0.98,6.60,26.25,65.84,0.01,0.01,0.04,0.18,99.76,0.08,0.21,1.39,3.04,95.28,1.12,2.08,5.48,9.27,82.04,0.76,1.84,4.17,10.69,82.54,,,,8.66,91.34,,,1.93,10.17,87.90,0.01,0.00,0.00,0.05,99.94,0.03,0.05,0.12,0.49,99.31,0.67,1.11,2.20,4.50,91.51,0.47,1.11,2.24,4.10,92.08,,,,0.70,99.30,,,0.38,3.13,96.48
